"Product Name"|SKU|Category|Price|"Product URL"|Manufacturer|Image|"In Stock"|"Delivery Cost"
"Wharfedale EVP-X15 MKII"|evp15|"Högtalare / Golvhögtalare"|3599.0000|https://hifi-freaks.se/wharfedale-evp-x15-mkii.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/e/v/evp15_frotn.jpg|Ja|
"Wharfedale EVP-X215 MKII"|x215|"Högtalare / Golvhögtalare"|4999.0000|https://hifi-freaks.se/wharfedale-evp-x15-mkii-983.html||https://hifi-freaks.se/media/catalog/product/w/0/w00011_20141020080959_317.jpg|Ja|
"Wharfedale Titan 8A MKII"|8titan|"Högtalare / Aktiva högtalare"|3398.0000|https://hifi-freaks.se/wharfedale-titan-8a-mkii.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/w/0/w00003_20141016091447_241.jpg|Ja|
"Wharfedale TITAN-X12"|titann|"Högtalare / Kompakta högtalare"|3199.0000|https://hifi-freaks.se/wharfedale-titan-x12.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/w/0/w00136_20161227145348_2806.jpg|Ja|
"Wharfedale Denton 80th Anniversary"|denton|"Högtalare / Kompakta högtalare"|7999.0000|https://hifi-freaks.se/wharfedale-denton-80th-anniversary-1036.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/w/0/w00003_20131112170518_23.jpg|Ja|
"TIBO Ti435 AMP"|TIBO-AMP435|"Stereo / Förstärkare"|1599.0000|https://hifi-freaks.se/tibo-ti435-amp.html|TIBO|https://hifi-freaks.se/media/catalog/product/t/i/ti435_amp_angle_preview.jpeg|Ja|
"Quad PA-One (B-stock)"|"PA-One b-stock"|Lagerrensning|11999.0000|https://hifi-freaks.se/quad-pa-one-b-stock.html|Quad|https://hifi-freaks.se/media/catalog/product/p/a/pa-one_20150520162510_332_1.jpg|Ja|
"Quad 9AS (B-stock, Röd Ruby)"|"Quad 9AS B-stock, Röd Ruby"|Lagerrensning|6499.0000|https://hifi-freaks.se/quad-9as-b-stock-rod-ruby.html|Quad|https://hifi-freaks.se/media/catalog/product/q/u/quad_9as_pair_ruby_red.jpg|Ja|
"Quad 9AS (B-stock, Svart)"|"Quad 9AS B-stock, Svart"|Lagerrensning|6499.0000|https://hifi-freaks.se/quad-9as-b-stock-svart.html|Quad|https://hifi-freaks.se/media/catalog/product/q/u/quad-9as-1_2.jpg|Ja|
"Polk Audio S15"|polks15|"Högtalare / Kompakta högtalare"|1799.0000|https://hifi-freaks.se/polk-audio-s15.html||https://hifi-freaks.se/media/catalog/product/b/i/big-s15blk.jpg|Ja|
"Polk Audio S20"|polks20|"Högtalare / Kompakta högtalare"|3499.0000|https://hifi-freaks.se/polk-audio-s20-1016.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s20_bookshelf_speaker_studio_pair_007.png|Ja|
"Polk Audio S10"|polks10|"Högtalare / Kompakta högtalare"|2499.0000|https://hifi-freaks.se/polk-audio-s10.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s10_bookshelf_speaker_pair_studio_007.png|Ja|
"TIBO SmartAMP + Wharfedale Diamond 225"|TIBOsmartampdiamond225|"Högtalare / System"|3699.0000|https://hifi-freaks.se/tibo-smartamp-diamond225.html|TIBO|https://hifi-freaks.se/media/catalog/product/t/o/top_tibosmartampdiamond220.png|Ja|
"TIBO SmartAMP + Wharfedale Diamond 225-Vit"|TIBOsmartampdiamond225-Vit||3699.0000|https://hifi-freaks.se/tibo-smartamp-wharfedale-diamond-225-vit.html|TIBO||Ja|
"TIBO SmartAMP + Wharfedale Diamond 225-Svart"|TIBOsmartampdiamond225-Svart||3699.0000|https://hifi-freaks.se/tibo-smartamp-wharfedale-diamond-225-svart.html|TIBO||Ja|
"Wharfedale Diamond 11.3 (B-stock)"|wharfedale-diamond-11-3-bstock|Lagerrensning|4750.0000|https://hifi-freaks.se/wharfedale-diamond-11-3-bstock.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/d/1/d11-3_1.jpg|Ja|
"Mission Aero (B-stock)"|mission-aero-bstock|Lagerrensning|2299|https://hifi-freaks.se/mission-aero-bstock.html|Mission|https://hifi-freaks.se/media/catalog/product/a/e/aero-1_1.jpg|Nej|
"Earthquake MiniMe P12v2 (B-stock)"|earthquake-minime-p12v2-bstock|Lagerrensning|7799.0000|https://hifi-freaks.se/earthquake-minime-p12v2-bstock.html|Earthquake|https://hifi-freaks.se/media/catalog/product/m/i/minimep12_09_1.jpg|Ja|
"Polk Audio S20 (B-stock, vit)"|polk-audio-s20-bstock|Lagerrensning|2299.0000|https://hifi-freaks.se/polk-audio-s20-bstock.html||https://hifi-freaks.se/media/catalog/product/p/o/polk-audio-signature-s20-regallautsprecher-weiss-125-w-39-bis-40000-hz-1-paar-1100x1100_2.jpg|Ja|
"Mission QX-1"|qx-1|"Högtalare / Kompakta högtalare"|3499.0000|https://hifi-freaks.se/mission-qx-1.html|Mission|https://hifi-freaks.se/media/catalog/product/q/x/qx-1_blackwood_3_.jpg|Ja|
"Mission QX-2"|qx-2|"Högtalare / Kompakta högtalare"|4499.0000|https://hifi-freaks.se/mission-qx-2.html||https://hifi-freaks.se/media/catalog/product/q/x/qx-2_blackwood_1_.jpg|Ja|
"Mission QX-3"|qx-3|"Högtalare / Golvhögtalare"|6299.0000|https://hifi-freaks.se/mission-qx-3.html|Mission|https://hifi-freaks.se/media/catalog/product/q/x/qx-3_blackwood_5_.jpg|Ja|
"Mission QX-4"|qx-4|"Högtalare / Golvhögtalare"|8999.0000|https://hifi-freaks.se/mission-qx-4.html|Mission|https://hifi-freaks.se/media/catalog/product/q/x/qx-4_blackwood_5_.jpg|Ja|
"Mission QX-5"|qx-5|"Högtalare / Golvhögtalare"|11999.0000|https://hifi-freaks.se/mission-qx-5.html|Mission|https://hifi-freaks.se/media/catalog/product/q/x/qx-5_blackwood_5_.jpg|Ja|
"Polk Audio S30"|polks30|"Högtalare / Centerhögtalare"|2999.0000|https://hifi-freaks.se/polk-audio-s30.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s30_center_channel_speaker_studio_001.png|Ja|
"Polk Audio S35"|polks35|"Högtalare / Centerhögtalare"|3499.0000|https://hifi-freaks.se/polk-audio-s35.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s35_slim_center_channel_speaker_studio_001.20161121.051355.jpg|Ja|
"Polk Audio S50"|polks50|"Högtalare / Golvhögtalare"|5998.0000|https://hifi-freaks.se/polk-audio-s50.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s50_floorstanding_speaker_studio_001.png|Ja|
"Polk Audio S55"|polks55|"Högtalare / Golvhögtalare"|7998.0000|https://hifi-freaks.se/polk-audio-s55.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s55_primary_hero.png|Ja|
"Polk Audio S60"|polks60|"Högtalare / Golvhögtalare"|7599.0000|https://hifi-freaks.se/polk-audio-s60.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s60_floorstanding_speaker_studio_001.png|Ja|
"QUAD S-2-Svart"|quad-s2-Svart||5299.0000|https://hifi-freaks.se/quad-s-2-svart.html|Quad||Ja|
"Audiolab P-DAC"|audiolabpdac|"Stereo / D/A-OMVANDLARE"|1199.0000|https://hifi-freaks.se/audiolab-p-dac.html|Audiolab|https://hifi-freaks.se/media/catalog/product/a/u/audiolabpdac_1_1.jpg|Ja|
"Cambridge Audio Topaz AM5"|C10967||1699.0000|https://hifi-freaks.se/catalog/product/view/id/1079/s/cambridge-topaz-am5/|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_am5_front.jpg|Ja|
"Cambridge Audio Topaz AM10"|C10962||2299.0000|https://hifi-freaks.se/catalog/product/view/id/1081/s/cambridge-audio-topaz-am10/|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_am10_packshot.jpg|Ja|
"Cambridge Audio Azur 851W"|851w|"Stereo / Förstärkare"|20999.0000|https://hifi-freaks.se/cambridge-azur-851w.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/312068.jpg|Ja|
"Cambridge Audio SR10"|SKU||3099|https://hifi-freaks.se/catalog/product/view/id/1086/s/cambridge-audio-sr10/|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_sr10_packshot.jpg|Nej|
"Cambridge Audio Azur 851A"|851A|"Stereo / Förstärkare"|16699.0000|https://hifi-freaks.se/cambridge-azur-851a.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/w/e/westcoasthifi_cambridge-audio_851a_3.png|Ja|
"Cambridge Audio Topaz SR20"|SKU1||4199|https://hifi-freaks.se/catalog/product/view/id/1089/s/cambridge-audio-topaz-sr20/|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_sr20_packshot.jpg|Nej|
"Cambridge Audio Topaz CD5"|Sku12||1599|https://hifi-freaks.se/catalog/product/view/id/1093/s/cambridge-audio-topaz-cd5/|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_cd5_packshot.jpg|Nej|
"Cambridge Audio Azur 851N"|851n|"Stereo / Nettverksspiller"|16699.0000|https://hifi-freaks.se/cambridge-azur-851n.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_azur_851n_ultra_high-end_network_playerx_1_.jpg|Ja|
"Cambridge Audio Topaz CD10"|Sku3|"Stereo / CD-spelare"|2299.0000|https://hifi-freaks.se/cambridge-audio-topaz-cd10.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_cd10_packshot.jpg|Ja|
"Cambridge Audio Azur 851C"|851C|"Stereo / CD-spelare"|16699.0000|https://hifi-freaks.se/cambridge-azur-851c.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cam851cbk_1.jpg|Ja|
"Cambridge Audio CXA60"|cxa60|"Stereo / Förstärkare"|6699.0000|https://hifi-freaks.se/cambridge-cxa60.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/314258.jpg|Ja|
"Cambridge Audio CXA80"|cxa80|"Stereo / Förstärkare"|8299.0000|https://hifi-freaks.se/cambridge-cxa80.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/x/cxa802.png|Ja|
"Cambridge Audio CXC"|cxc|"Stereo / CD-spelare"|4599.0000|https://hifi-freaks.se/cambridge-cxc.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_cxc_front_black.jpg|Ja|
"Cambridge Audio CXN (V2)"|cxn|"Stereo / D/A-OMVANDLARE"|11299.0000|https://hifi-freaks.se/cambridge-cxn-v2.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/1/1/11odtwarzacz_sieciowy_cambridge_audio_cxn_v2_2.jpg|Ja|
"Cambridge Audio CXUHD"|cxuhd|"Stereo / Nettverksspiller"|8299.0000|https://hifi-freaks.se/cambridge-cxuhd.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_cxuhd_header_tech_specs_front.jpg|Ja|
"Cambridge Audio CXR200"|cxr200|"Surround / Surround reciever"|20599.0000|https://hifi-freaks.se/cambridge-cxr200.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_cxr200_techspec_front.jpg|Ja|
"Cambridge Audio DacMagic 100"|dac100|"Stereo / D/A-OMVANDLARE"|1699.0000|https://hifi-freaks.se/cambridge-audio-dacmagic-100.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/g/7/g779dac100b-f.jpeg|Ja|
"Cambridge Audio DacMagic Plus"|dacplus|"Stereo / D/A-OMVANDLARE"|3599.0000|https://hifi-freaks.se/cambridge-audio-dacmagic-plus.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/w/e/westcoasthifi_cambridge-audio_dac-magic-plus_3.jpg|Ja|
"Cambridge Audio DacMagic XS v2"|xs|"Stereo / D/A-OMVANDLARE"|729.0000|https://hifi-freaks.se/cambridge-audio-dacmagic-xs.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/7/1/71adttvppml._sx425_.jpg|Ja|
"Cambridge Audio CP1"|cp1||799.0000|https://hifi-freaks.se/cambridge-audio-cp1.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/p/cp1s.jpg|Ja|
"Cambridge Audio CP2"|cp22|"Stereo / RIAA"|1299.0000|https://hifi-freaks.se/cambridge-audio-cp2.html||https://hifi-freaks.se/media/catalog/product/1/_/1_b618d3be-77e1-48fb-aabd-58a74789777a.jpg|Ja|
"Cambridge Audio Solo"|soloo|"Stereo / RIAA"|1899.0000|https://hifi-freaks.se/cambridge-audio-solo.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_solo_tech_specs_fornt_0.jpg|Ja|
"Cambridge Audio Duo"|duoo|"Stereo / RIAA"|3099.0000|https://hifi-freaks.se/cambridge-audio-duo.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/d/u/duooo.jpg|Ja|
"Cambridge Audio TV2 (v2)"|tv22|"Högtalare / Aktiva högtalare"|2799.0000|https://hifi-freaks.se/cambridge-audio-tv2-v2.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/t/v/tv2.jpg|Ja|
"Cambridge Audio TV5 (v2)"|tv55|"Högtalare / Aktiva högtalare"|3499.0000|https://hifi-freaks.se/cambridge-audio-tv5-v2.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/t/v/tv5.jpg|Ja|
"Cambridge Audio TVB2 (v2)"|tvb22|"Högtalare / Aktiva högtalare"|4199.0000|https://hifi-freaks.se/cambridge-audio-tvb2-v2.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/t/b/tbv.jpg|Ja|
"Cambridge Audio ONE"|ONEN|"Stereo / Förstärkare"|4199.0000|https://hifi-freaks.se/cambridge-audio-one.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/o/n/one-gallery-3.jpg|Ja|
"Cambridge Audio YoYo S"|yoyoss|"Högtalare / Aktiva högtalare"|1899.0000|https://hifi-freaks.se/cambridge-audio-yoyo-s.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/y/o/yo.jpg|Ja|
"Cambridge Audio YoYo M"|yoyoymmm|"Högtalare / Aktiva högtalare"|3599.0000|https://hifi-freaks.se/cambridge-audio-yoyo-m.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/m/_/m_1.jpg|Ja|
"Cambridge Audio Air 100 v2"|air100|"Högtalare / Aktiva högtalare"|2799.0000|https://hifi-freaks.se/cambridge-audio-air100.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/s/-/s-l500.jpg|Ja|
"Cambridge Audio Air 200 v2"|air20i|"Högtalare / Aktiva högtalare"|3499.0000|https://hifi-freaks.se/cambridge-audio-air-200-v2.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/315193.jpg|Ja|
"Cambridge Audio SX-50"|sx50|"Högtalare / Kompakta högtalare"|2099.0000|https://hifi-freaks.se/cambridge-audio-sx-50.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/311502.jpg|Ja|
"Cambridge Audio SX-60"|sx600|"Högtalare / Kompakta högtalare"|3099.0000|https://hifi-freaks.se/cambridge-audio-sx-60.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/311505.jpg|Ja|
"Cambridge Audio SX-70"|sx700||1899.0000|https://hifi-freaks.se/catalog/product/view/id/1174/s/cambridge-audio-sx-70/|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/314286.jpg|Ja|
"Cambridge Audio SX-80"|sx800|"Högtalare / Golvhögtalare"|5599.0000|https://hifi-freaks.se/cambridge-audio-sx-80.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge-audio-sx80-black-1100x1100.jpg|Ja|
"Cambridge Audio AeroMax 2"|aero2|"Högtalare / Kompakta högtalare"|6999.0000|https://hifi-freaks.se/cambridge-audio-aeromax-2.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/6/1/61970jecozl._sl1235_.jpg|Ja|
"Cambridge Audio AeroMax 6"|aero6|"Högtalare / Golvhögtalare"|13999.0000|https://hifi-freaks.se/cambridge-audio-aeromax-6.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/a/r/art544349_cambridge_audio_aeromax_6_paar_weisz.jpg|Ja|
"Cambridge Audio Minx Min 12"|min12|"Högtalare / Kompakta högtalare"|1699.0000|https://hifi-freaks.se/cambridge-audio-minx-min-12.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/m/i/minx12_1.jpg|Ja|
"Cambridge Audio Minx Min 22"|min22|"Högtalare / Kompakta högtalare"|3398.0000|https://hifi-freaks.se/cambridge-audio-minx-min-22.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_min22_black_white.jpg|Ja|
"Cambridge Audio Minx X201"|x201|"Högtalare / Subwoofers"|4199.0000|https://hifi-freaks.se/cambridge-audio-minx-x201.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_x201_black_white.jpg|Ja|
"Cambridge Audio Minx X301"|x301|"Högtalare / Subwoofers"|5999.0000|https://hifi-freaks.se/cambridge-audio-minx-x301.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_x301_black_white.jpg|Ja|
"Cambridge Audio YoYo L"|yoyoll|"Högtalare / Aktiva högtalare"|4999.0000|https://hifi-freaks.se/cambridge-audio-yoyo-l.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_yoyo_l_tech_spec_dark_grey__0.jpg|Ja|
"Polk Audio RTiA1"|lala|"Högtalare / Kompakta högtalare"|4999.0000|https://hifi-freaks.se/polk-audio-rtia1.html|"Polk Audio"|https://hifi-freaks.se/media/catalog/product/7/4/747192118372_front_studio.png|Ja|
"Polk Audio LSiM707"|..||42999.0000|https://hifi-freaks.se/lsim707.html|"Polk Audio"|https://hifi-freaks.se/media/catalog/product/7/4/747192121211_hero.png|Ja|
"Polk Audio RTiA9"|,,|"Högtalare / Golvhögtalare"|21499.0000|https://hifi-freaks.se/polk-audio-rtia9.html||https://hifi-freaks.se/media/catalog/product/7/4/747192118457_studio_front.png|Ja|
"Polk Audio OWM3"|,...||2499.0000|https://hifi-freaks.se/polk-audio-owm3.html||https://hifi-freaks.se/media/catalog/product/p/o/polk_audio_am3345_owm3_compact_surround_speakrs_1385664.jpg|Ja|
"Polk Audio OWM5"|,,..|"Högtalare / Kompakta högtalare"|4999.0000|https://hifi-freaks.se/polk-audio-owm5-1241.html||https://hifi-freaks.se/media/catalog/product/7/4/747192116606_hero.png|Ja|
"Polk Audio RTiA3"|1254|"freakyWEEKEND - Erbjudanden!"|3499.0000|https://hifi-freaks.se/polk-audio-rtia3.html|"Polk Audio"|https://hifi-freaks.se/media/catalog/product/p/o/polk-audio-rti-a3-lateral-com-tela.jpg|Ja|
"Quad ESL-2812 (B-stock)"|esl2812bstock|Lagerrensning|64999.0000|https://hifi-freaks.se/quad-esl-2922.html|Quad|https://hifi-freaks.se/media/catalog/product/q/u/quad_esl-2812_1.jpg|Ja|
"Polk Audio TL1700 - B-stock"|"Polk Audio TL1700 B-stock"|Lagerrensning|3999.0000|https://hifi-freaks.se/polk-audio-tl1700.html||https://hifi-freaks.se/media/catalog/product/t/l/tl1700_2.jpg|Ja|
"Wharfedale Diamond 230 (B-stock)"|diamond230bstock|Lagerrensning|3499.0000|https://hifi-freaks.se/wharfedale-diamond-269.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/d/i/diamond230test_1.jpg|Ja|
"Cambridge Audio Azur 851A (B-stock, svart)"|851ab-stock|Lagerrensning|11999.0000|https://hifi-freaks.se/cambridge-azur-851a-1304.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/w/e/westcoasthifi_cambridge-audio_851a_3_1.png|Ja|
"Cambridge Audio Azur 851W (B-stock, svart)"|851wbstocksvart|Lagerrensning|13999.0000|https://hifi-freaks.se/cambridge-azur-851w-1315.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/3/1/311869_2.jpg|Ja|
"Polk Audio RTiA7 (B-stock, Svart)"|"Polk Audio RTiA7 (B-stock, Svart)"|Lagerrensning|7499.0000|https://hifi-freaks.se/polk-audio-rtia7-bstock.html||https://hifi-freaks.se/media/catalog/product/7/4/747192118433_hero_1.png|Ja|
"Cambridge Audio AeroMax 6 (B-stock, vit)"|aeromax6bstock|Lagerrensning|8999.0000|https://hifi-freaks.se/cambridge-audio-aeromax-6-bstock.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/a/e/aeromax-6-white_tech-specs_1.jpg|Ja|
"Polk Audio RTiA3 (B-stock, Svart)"|"Polk Audio RTiA3 (B-stock, Svart)"|Lagerrensning|2999.0000|https://hifi-freaks.se/polk-audio-rtia3-1311.html|"Polk Audio"|https://hifi-freaks.se/media/catalog/product/p/o/polk-audio-rti-a3-lateral-com-tela_1.jpg|Ja|
"Polk Audio LSiM703 (B-stock)"|"Polk Audio LSiM703 B-STOCK"|Lagerrensning|10999.0000|https://hifi-freaks.se/polk-audio-lsim703.html|"Polk Audio"|https://hifi-freaks.se/media/catalog/product/7/4/747192121136_hero_1.png|Ja|
"Mission MX3 Walnut"|mx3walnutb-stock||2299.0000|https://hifi-freaks.se/mission-mx3-1316.html|Mission|https://hifi-freaks.se/media/catalog/product/m/i/missionmx32.jpg|Ja|
"Mission MX3 (B-stock, walnut)"|mx3b-stock|Lagerrensning|2099.0000|https://hifi-freaks.se/mission-mx3-bstock.html|Mission|https://hifi-freaks.se/media/catalog/product/m/i/missionmx32_1.jpg|Ja|
"Wharfedale Jade 3 (B-stock, vit)"|wharfedale-jade-3-bstock|Lagerrensning|6499.0000|https://hifi-freaks.se/wharfedale-jade-19.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/j/a/jade31_1.jpg|Ja|
"Polk Audio RTiA1 (B-stock, Svart)"|"Polk Audio RTiA1 (B-stock, Svart)"|Lagerrensning|2499.0000|https://hifi-freaks.se/polk-audio-rtia1-1315.html|"Polk Audio"|https://hifi-freaks.se/media/catalog/product/7/4/747192118372_front_studio_1.png|Ja|
"Wharfedale Diamond 240 (B-stock)"|"Wharfedale Diamond 240 (B-stock)"|Lagerrensning|5998.0000|https://hifi-freaks.se/wharfedale-diamond-270.html|Wharfedale|https://hifi-freaks.se/media/catalog/product/d/i/diamond240top_1.jpg|Ja|
"Mission QX-2 (B-stock, svart)"|"Mission QX-2 (B-stock)"|Lagerrensning|3299.0000|https://hifi-freaks.se/mission-qx-24.html|Mission|https://hifi-freaks.se/media/catalog/product/q/x/qx-2_blackwood_1__1.jpg|Ja|
"Cambridge Audio AeroMax 2 (B-stock)"|aeromax2bstock|Lagerrensning|4299.0000|https://hifi-freaks.se/cambridge-audio-aeromax-17.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/6/1/61970jecozl._sl1235__1.jpg|Ja|
"Mission QX-2 (B-stock, Valnöt)"|"Mission QX-2 (B-stock, Valnöt)"|Lagerrensning|3299.0000|https://hifi-freaks.se/mission-qx-25.html|Mission|https://hifi-freaks.se/media/catalog/product/q/x/qx-2_blackwood_1__1_1.jpg|Ja|
"Tannoy Eaton (B-stock)"|TannoyEaton|Lagerrensning|33998.0000|https://hifi-freaks.se/tannoy-eaton.html||https://hifi-freaks.se/media/catalog/product/s/c/screen-shot-2017-10-07-at-11.28.22.png|Ja|
"Densen B-200+ Svart / Guldknapper (Demo)"|densen-b200plus|Lagerrensning|8499.0000|https://hifi-freaks.se/densen-b-200-svart-guldknapper-demo.html|Densen|https://hifi-freaks.se/media/catalog/product/b/2/b200_4.jpg|Ja|
"TIBO SIA75 (demo)"|tibo-sia75|Lagerrensning|2799.0000|https://hifi-freaks.se/tibo-sia75-demo.html|TIBO|https://hifi-freaks.se/media/catalog/product/s/i/sia_75.png|Ja|
"Densen B-800 - FM Tuner (Albino)"|densenb800mk3||6999.0000|https://hifi-freaks.se/densen-b-800-fm-tuner-albino.html|Densen|https://hifi-freaks.se/media/catalog/product/d/e/densen-b800-tuner.jpg|Ja|
"Tannoy XT6 (Demo, svart)"|tannoyxt6-black|Lagerrensning|6499.0000|https://hifi-freaks.se/tannoy-xt6-demo-svart.html||https://hifi-freaks.se/media/catalog/product/a/l/altavoces-tannoy-revolution-xt6.jpg|Ja|
"Tannoy XT6 (Demo, vit)"|tannoyxt6vit|Lagerrensning|6499.0000|https://hifi-freaks.se/tannoy-xt6-demo-vit.html||https://hifi-freaks.se/media/catalog/product/p/a/pairrevolution-xt-6-gw_p0d9w_front2.jpg|Ja|
"QUAD Artera Solus (Demo, svart)"|quad-artera-solus-bstock-svart||12499.0000|https://hifi-freaks.se/quad-artera-solus-demo-svart.html|Quad|https://hifi-freaks.se/media/catalog/product/s/c/screen-shot-2018-02-02-at-10.44.53.jpg|Ja|
"QUAD QII-Forty (demo)"|quad-qii-fortydemo|Lagerrensning|19999.0000|https://hifi-freaks.se/quad-qii-forty-1323.html|Quad|https://hifi-freaks.se/media/catalog/product/i/i/ii-forty_20150401123206_126_1.jpg|Ja|
"Densen B-475 (demo, albino)"|densenb475albino|Lagerrensning|36999.0000|https://hifi-freaks.se/densen-b-477.html|Densen|https://hifi-freaks.se/media/catalog/product/s/e/set_no_bg_small_1.jpg|Ja|
"Densen B-275"|densenb275albino|Lagerrensning|39999.0000|https://hifi-freaks.se/densen-b-481.html|Densen|https://hifi-freaks.se/media/catalog/product/b/-/b-275_2nrg_angle_fritlagt_1.jpg|Ja|
"8300A Svart b stock"|Secret-price2||6999.0000|https://hifi-freaks.se/secret-price2.html||https://hifi-freaks.se/media/catalog/product/no_selection|Ja|
"Cambridge Audio Azur 851C (Demo, svart)"|851C-demo-svart|Lagerrensning|11999.0000|https://hifi-freaks.se/cambridge-azur-851c-1328.html|"Cambridge Audio"|https://hifi-freaks.se/media/catalog/product/c/a/cam851cbk_1_1.jpg|Ja|
"Densen B-175 (Svart)"|densen-b-175bstock|"Stereo / Förstärkare"|34999.0000|https://hifi-freaks.se/densen-b-175bstock.html|Densen|https://hifi-freaks.se/media/catalog/product/d/e/densen_b-150-plus-xs_1_1.jpg|Ja|
